start,open,high,low,close,volume
2026-08-14 11:00:00+00:00,1875.12,1880.33,1874.08,1877.26,14642.88
2026-08-14 12:00:00+00:00,1877.26,1878.78,1872.06,1872.46,17803.11
2026-08-14 13:00:00+00:00,1872.46,1873.06,1865.07,1869.29,66870.22
2026-08-14 14:00:00+00:00,1869.29,1872.81,1863.24,1865.86,49023.59
2026-08-14 15:00:00+00:00,1865.86,1883.83,1865.13,1880.67,44752.23
2026-08-14 16:00:00+00:00,1880.67,1887.65,1878.5,1884.82,29888.21
2026-08-14 17:00:00+00:00,1884.82,1887.0,1875.24,1877.76,38371.7
2026-08-14 18:00:00+00:00,1877.76,1878.04,1872.62,1874.66,28999.69
2026-08-14 19:00:00+00:00,1874.66,1881.12,1872.73,1879.76,15451.95
2026-08-14 20:00:00+00:00,1879.76,1880.98,1877.73,1879.66,9466.74
2026-08-14 21:00:00+00:00,1879.66,1880.53,1876.0,1878.41,13854.44
2026-08-14 22:00:00+00:00,1878.41,1880.3,1875.14,1878.67,10835.18
2026-08-14 23:00:00+00:00,1878.67,1881.88,1877.66,1881.42,7114.59
2026-08-15 00:00:00+00:00,1881.42,1882.75,1880.73,1881.68,6435.42
2026-08-15 01:00:00+00:00,1881.68,1883.89,1880.22,1883.26,6355.71
2026-08-15 02:00:00+00:00,1883.26,1884.94,1883.19,1884.06,5694.22
2026-08-15 03:00:00+00:00,1884.06,1885.98,1881.61,1881.95,14858.44
2026-08-15 04:00:00+00:00,1881.95,1884.89,1881.95,1883.48,3871.19
2026-08-15 05:00:00+00:00,1883.48,1884.37,1878.69,1879.97,8720.25
2026-08-15 06:00:00+00:00,1879.97,1883.07,1879.1,1881.52,13177.97
2026-08-15 07:00:00+00:00,1881.52,1881.92,1879.29,1879.53,6885.28
2026-08-15 08:00:00+00:00,1879.53,1880.85,1875.7,1876.26,10564.09
2026-08-15 09:00:00+00:00,1876.26,1880.53,1875.2,1879.63,9525.77
2026-08-15 10:00:00+00:00,1879.63,1880.78,1877.09,1880.25,10940.59
2026-08-15 11:00:00+00:00,1880.25,1880.62,1878.22,1878.51,3358.16
2026-08-15 12:00:00+00:00,1878.51,1883.75,1877.01,1883.11,24351.29
2026-08-15 13:00:00+00:00,1883.11,1884.4,1881.54,1882.8,11039.11
2026-08-15 14:00:00+00:00,1882.8,1884.0,1880.49,1882.65,8617.27
2026-08-15 15:00:00+00:00,1882.65,1884.94,1882.21,1884.15,6026.7
2026-08-15 16:00:00+00:00,1884.15,1884.98,1882.94,1883.99,6082.75
2026-08-15 17:00:00+00:00,1883.99,1885.58,1882.14,1883.74,13661.45
2026-08-15 18:00:00+00:00,1883.74,1884.95,1881.42,1881.9,6155.97
2026-08-15 19:00:00+00:00,1881.9,1884.12,1881.81,1883.58,2806.76
2026-08-15 20:00:00+00:00,1883.58,1883.59,1881.79,1882.39,2144.51
2026-08-15 21:00:00+00:00,1882.39,1884.78,1882.38,1884.19,5607.79
2026-08-15 22:00:00+00:00,1884.19,1884.98,1883.48,1883.64,4705.9
2026-08-15 23:00:00+00:00,1883.64,1883.74,1881.1,1881.94,5928.91
