start,open,high,low,close,volume
2026-08-15 06:00:00+00:00,610.5,612.1,610.5,611.7,882.28
2026-08-15 07:00:00+00:00,611.7,612.2,610.7,611.3,897.51
2026-08-15 08:00:00+00:00,611.3,612.0,610.2,610.4,785.94
2026-08-15 09:00:00+00:00,610.4,612.3,609.6,611.9,1222.28
2026-08-15 10:00:00+00:00,611.9,612.1,611.0,611.4,680.91
2026-08-15 11:00:00+00:00,611.4,612.0,611.0,611.6,1025.18
2026-08-15 12:00:00+00:00,611.6,612.9,610.2,611.2,1900.74
2026-08-15 13:00:00+00:00,611.2,611.2,609.1,609.5,863.36
2026-08-15 14:00:00+00:00,609.5,610.4,608.5,610.3,299.02
2026-08-15 15:00:00+00:00,610.3,611.5,610.3,611.5,613.23
2026-08-15 16:00:00+00:00,611.5,611.7,610.9,611.2,1498.06
2026-08-15 17:00:00+00:00,611.2,611.6,610.4,610.6,1127.34
2026-08-15 18:00:00+00:00,610.6,610.8,609.7,609.9,376.02
2026-08-15 19:00:00+00:00,609.9,611.1,609.6,611.0,315.21
2026-08-15 20:00:00+00:00,611.0,611.3,610.2,610.3,169.28
2026-08-15 21:00:00+00:00,610.3,610.6,609.9,609.9,562.03
2026-08-15 22:00:00+00:00,609.9,609.9,608.8,608.9,279.94
2026-08-15 23:00:00+00:00,608.9,608.9,607.0,607.5,1198.81
2026-08-16 00:00:00+00:00,607.5,607.7,606.6,607.1,844.33
2026-08-16 01:00:00+00:00,607.1,607.4,606.1,606.7,564.68
2026-08-16 02:00:00+00:00,606.7,607.4,605.9,607.1,592.01
2026-08-16 03:00:00+00:00,607.1,607.1,605.9,606.0,417.21
2026-08-16 04:00:00+00:00,606.0,606.2,605.3,605.5,934.08
2026-08-16 05:00:00+00:00,605.5,606.2,605.4,606.0,1275.35
2026-08-16 06:00:00+00:00,606.0,606.0,603.9,604.9,1036.81
2026-08-16 07:00:00+00:00,604.9,605.4,604.8,605.3,423.34
2026-08-16 08:00:00+00:00,605.3,607.1,604.5,607.1,962.83
2026-08-16 09:00:00+00:00,607.1,608.0,606.6,607.1,1120.16
2026-08-16 10:00:00+00:00,607.1,607.1,606.1,606.5,427.64
2026-08-16 11:00:00+00:00,606.5,606.8,606.2,606.5,319.88
2026-08-16 12:00:00+00:00,606.5,607.3,606.3,607.0,504.66
2026-08-16 13:00:00+00:00,607.0,608.2,607.0,607.2,535.31
2026-08-16 14:00:00+00:00,607.2,608.2,606.9,607.4,663.9
2026-08-16 15:00:00+00:00,607.4,607.7,606.6,607.0,590.51
2026-08-16 16:00:00+00:00,607.0,607.8,606.6,607.1,494.42
2026-08-16 17:00:00+00:00,607.1,607.5,605.7,605.8,774.96
