start,open,high,low,close,volume
2026-08-15 06:00:00+00:00,0.06599,0.06605,0.06587,0.06594,1033647
2026-08-15 07:00:00+00:00,0.06594,0.06595,0.06559,0.06559,1129036
2026-08-15 08:00:00+00:00,0.06559,0.06573,0.06548,0.06558,4141268
2026-08-15 09:00:00+00:00,0.06558,0.06574,0.06558,0.06573,1336896
2026-08-15 10:00:00+00:00,0.06573,0.06577,0.06561,0.06567,1335861
2026-08-15 11:00:00+00:00,0.06567,0.06587,0.06566,0.06575,1744523
2026-08-15 12:00:00+00:00,0.06575,0.0658,0.06571,0.0658,648878
2026-08-15 13:00:00+00:00,0.0658,0.0658,0.0656,0.06576,1195704
2026-08-15 14:00:00+00:00,0.06576,0.06585,0.06574,0.06582,550474
2026-08-15 15:00:00+00:00,0.06582,0.06588,0.0657,0.06588,1141917
2026-08-15 16:00:00+00:00,0.06588,0.06588,0.06537,0.0654,3903515
2026-08-15 17:00:00+00:00,0.0654,0.06581,0.0654,0.06568,1145510
2026-08-15 18:00:00+00:00,0.06568,0.0657,0.06553,0.06562,1460692
2026-08-15 19:00:00+00:00,0.06562,0.06576,0.06559,0.06575,639875
2026-08-15 20:00:00+00:00,0.06575,0.06578,0.06567,0.06575,1576223
2026-08-15 21:00:00+00:00,0.06575,0.06576,0.06552,0.06552,1318535
2026-08-15 22:00:00+00:00,0.06552,0.0656,0.06542,0.06546,1263554
2026-08-15 23:00:00+00:00,0.06546,0.06555,0.06538,0.06543,1937284
2026-08-16 00:00:00+00:00,0.06543,0.06545,0.06515,0.06528,5198153
2026-08-16 01:00:00+00:00,0.06528,0.06529,0.06506,0.06511,5831080
2026-08-16 02:00:00+00:00,0.06511,0.06516,0.06488,0.0651,4353957
2026-08-16 03:00:00+00:00,0.0651,0.06532,0.06508,0.06524,1543513
2026-08-16 04:00:00+00:00,0.06524,0.06528,0.0651,0.06525,2053999
2026-08-16 05:00:00+00:00,0.06525,0.0653,0.06505,0.06508,1278019
2026-08-16 06:00:00+00:00,0.06508,0.06517,0.06498,0.06509,835182
2026-08-16 07:00:00+00:00,0.06509,0.06516,0.06502,0.06506,812590
2026-08-16 08:00:00+00:00,0.06506,0.06515,0.06505,0.06508,975013
2026-08-16 09:00:00+00:00,0.06508,0.06513,0.06502,0.06504,713128
2026-08-16 10:00:00+00:00,0.06504,0.06508,0.06497,0.06503,912132
2026-08-16 11:00:00+00:00,0.06503,0.0651,0.06503,0.06509,226144
2026-08-16 12:00:00+00:00,0.06509,0.06509,0.06498,0.06505,768270
2026-08-16 13:00:00+00:00,0.06505,0.06515,0.06504,0.06508,2818745
2026-08-16 14:00:00+00:00,0.06508,0.06515,0.06505,0.06507,1705661
