start,open,high,low,close,volume
2026-08-15 06:00:00+00:00,0.6021,0.6028,0.6019,0.6021,47978
2026-08-15 07:00:00+00:00,0.6021,0.6027,0.6021,0.6027,23032
2026-08-15 08:00:00+00:00,0.6027,0.6029,0.6023,0.6023,19168
2026-08-15 09:00:00+00:00,0.6023,0.6024,0.6014,0.6024,118455
2026-08-15 10:00:00+00:00,0.6024,0.6024,0.6012,0.6013,84498
2026-08-15 11:00:00+00:00,0.6013,0.6014,0.6003,0.601,153926
2026-08-15 12:00:00+00:00,0.601,0.6024,0.601,0.6024,38463
2026-08-15 13:00:00+00:00,0.6024,0.6024,0.6011,0.6014,41709
2026-08-15 14:00:00+00:00,0.6014,0.6015,0.6006,0.6006,150780
2026-08-15 15:00:00+00:00,0.6006,0.6009,0.6006,0.6007,31904
2026-08-15 16:00:00+00:00,0.6007,0.6007,0.6,0.6004,38012
2026-08-15 17:00:00+00:00,0.6004,0.6009,0.5998,0.6004,219083
2026-08-15 18:00:00+00:00,0.6004,0.6011,0.6,0.6008,118555
2026-08-15 19:00:00+00:00,0.6008,0.6009,0.6007,0.6007,56987
2026-08-15 20:00:00+00:00,0.6007,0.6008,0.5996,0.6001,253621
2026-08-15 21:00:00+00:00,0.6001,0.6009,0.6001,0.6005,140964
2026-08-15 22:00:00+00:00,0.6005,0.6006,0.6002,0.6002,73483
2026-08-15 23:00:00+00:00,0.6002,0.6003,0.5995,0.6,173945
2026-08-16 00:00:00+00:00,0.6,0.6006,0.5996,0.6001,168430
2026-08-16 01:00:00+00:00,0.6001,0.6001,0.5995,0.5998,84499
2026-08-16 02:00:00+00:00,0.5998,0.6004,0.5988,0.5991,538256
2026-08-16 03:00:00+00:00,0.5991,0.5991,0.5982,0.5989,128810
2026-08-16 04:00:00+00:00,0.5989,0.5999,0.5989,0.5989,63231
2026-08-16 05:00:00+00:00,0.5989,0.6,0.5989,0.6,37248
2026-08-16 06:00:00+00:00,0.6,0.6004,0.5992,0.6001,97626
2026-08-16 07:00:00+00:00,0.6001,0.6003,0.6,0.6002,7783
2026-08-16 08:00:00+00:00,0.6002,0.6008,0.5999,0.6008,21278
2026-08-16 09:00:00+00:00,0.6008,0.6017,0.6004,0.6016,142172
2026-08-16 10:00:00+00:00,0.6016,0.6017,0.6014,0.6016,58370
2026-08-16 11:00:00+00:00,0.6016,0.6019,0.6012,0.6019,124352
2026-08-16 12:00:00+00:00,0.6019,0.6019,0.6014,0.6015,64139
2026-08-16 13:00:00+00:00,0.6015,0.6016,0.6005,0.6005,64490
2026-08-16 14:00:00+00:00,0.6005,0.6018,0.6005,0.6014,128242
2026-08-16 15:00:00+00:00,0.6014,0.6016,0.6008,0.6008,22178
2026-08-16 16:00:00+00:00,0.6008,0.6012,0.6006,0.6006,49550
2026-08-16 17:00:00+00:00,0.6006,0.6017,0.6006,0.6016,43435
2026-08-16 18:00:00+00:00,0.6016,0.6017,0.5999,0.5999,41133
2026-08-16 19:00:00+00:00,0.5999,0.6,0.5992,0.5993,90164
2026-08-16 20:00:00+00:00,0.5993,0.6,0.5993,0.5995,64932
2026-08-16 21:00:00+00:00,0.5995,0.5996,0.5964,0.5985,278489
2026-08-16 22:00:00+00:00,0.5985,0.599,0.5971,0.5985,100433
2026-08-16 23:00:00+00:00,0.5985,0.599,0.598,0.5988,72777
2026-08-17 00:00:00+00:00,0.5988,0.5994,0.5969,0.5983,219158
2026-08-17 01:00:00+00:00,0.5983,0.6005,0.598,0.5981,97470
2026-08-17 02:00:00+00:00,0.5981,0.6004,0.5979,0.5998,65450
2026-08-17 03:00:00+00:00,0.5998,0.6005,0.5992,0.5993,30129
2026-08-17 04:00:00+00:00,0.5993,0.6004,0.5991,0.6,109038
2026-08-17 05:00:00+00:00,0.6,0.6002,0.5991,0.5993,28307
2026-08-17 06:00:00+00:00,0.5993,0.6001,0.5989,0.5998,75673
2026-08-17 07:00:00+00:00,0.5998,0.6,0.5993,0.5996,37530
2026-08-17 08:00:00+00:00,0.5996,0.5997,0.5982,0.5984,197088
2026-08-17 09:00:00+00:00,0.5984,0.5994,0.5983,0.599,46753
2026-08-17 10:00:00+00:00,0.599,0.6005,0.5989,0.5996,123527
2026-08-17 11:00:00+00:00,0.5996,0.6014,0.5994,0.6002,179991
2026-08-17 12:00:00+00:00,0.6002,0.6013,0.6002,0.6004,77725
2026-08-17 13:00:00+00:00,0.6004,0.6011,0.5998,0.6006,83733
2026-08-17 14:00:00+00:00,0.6006,0.6023,0.6005,0.6018,164467
2026-08-17 15:00:00+00:00,0.6018,0.6024,0.601,0.6023,79182
2026-08-17 16:00:00+00:00,0.6023,0.6025,0.6014,0.6018,85347
2026-08-17 17:00:00+00:00,0.6018,0.6021,0.6008,0.6014,78541
2026-08-17 18:00:00+00:00,0.6014,0.6017,0.6011,0.6015,42237
2026-08-17 19:00:00+00:00,0.6015,0.6016,0.6013,0.6015,29531
2026-08-17 20:00:00+00:00,0.6015,0.6015,0.6005,0.6008,58733
2026-08-17 21:00:00+00:00,0.6008,0.6016,0.6005,0.6015,216236
2026-08-17 22:00:00+00:00,0.6015,0.6015,0.6002,0.6004,93019
2026-08-17 23:00:00+00:00,0.6004,0.6014,0.6004,0.6012,72426
2026-08-18 00:00:00+00:00,0.6012,0.6012,0.6005,0.6006,83819
2026-08-18 01:00:00+00:00,0.6006,0.6007,0.6003,0.6005,72354
2026-08-18 02:00:00+00:00,0.6005,0.6005,0.5966,0.5976,355157
2026-08-18 03:00:00+00:00,0.5976,0.6,0.5975,0.5999,149833
2026-08-18 04:00:00+00:00,0.5999,0.6014,0.5992,0.6007,110305
2026-08-18 05:00:00+00:00,0.6007,0.6011,0.6,0.6006,78757
2026-08-18 06:00:00+00:00,0.6006,0.6021,0.6004,0.602,80777
2026-08-18 07:00:00+00:00,0.602,0.6065,0.6019,0.6041,836456
2026-08-18 08:00:00+00:00,0.6041,0.6076,0.6037,0.6059,731691
2026-08-18 09:00:00+00:00,0.6059,0.6059,0.6016,0.6018,213107
2026-08-18 10:00:00+00:00,0.6018,0.6018,0.6007,0.6016,299682
2026-08-18 11:00:00+00:00,0.6016,0.6017,0.6009,0.6009,110140
2026-08-18 12:00:00+00:00,0.6009,0.6014,0.6006,0.6013,39152
2026-08-18 13:00:00+00:00,0.6013,0.6013,0.5996,0.5999,171066
2026-08-18 14:00:00+00:00,0.5999,0.6017,0.5998,0.6003,240961
2026-08-18 15:00:00+00:00,0.6003,0.6004,0.598,0.6001,220103
2026-08-18 16:00:00+00:00,0.6001,0.601,0.5996,0.6009,349536
2026-08-18 17:00:00+00:00,0.6009,0.6011,0.6003,0.601,75828
2026-08-18 18:00:00+00:00,0.601,0.6011,0.6006,0.6011,31589
2026-08-18 19:00:00+00:00,0.6011,0.6015,0.6002,0.6014,55430
2026-08-18 20:00:00+00:00,0.6014,0.6016,0.6007,0.6008,40728
2026-08-18 21:00:00+00:00,0.6008,0.6014,0.6007,0.6011,24740
2026-08-18 22:00:00+00:00,0.6011,0.6015,0.6009,0.6014,37280
2026-08-18 23:00:00+00:00,0.6014,0.6017,0.6013,0.6017,22230
2026-08-19 00:00:00+00:00,0.6017,0.6017,0.6008,0.6013,78823
2026-08-19 01:00:00+00:00,0.6013,0.6015,0.6005,0.6005,74048
2026-08-19 02:00:00+00:00,0.6005,0.6005,0.5995,0.5996,36963
2026-08-19 03:00:00+00:00,0.5996,0.6007,0.5996,0.6002,53274
