start,open,high,low,close,volume
2026-08-23 10:38:00+00:00,109.08,109.08,109.04,109.04,0.06
2026-08-23 10:39:00+00:00,109.04,109.05,109.04,109.05,1.29
2026-08-23 10:40:00+00:00,109.05,109.05,108.86,108.86,1.11
2026-08-23 10:41:00+00:00,108.86,108.86,108.85,108.85,0.21
2026-08-23 10:42:00+00:00,108.85,108.85,108.85,108.85,0.0
2026-08-23 10:43:00+00:00,108.85,108.85,108.85,108.85,0.0
2026-08-23 10:44:00+00:00,108.85,109.0,108.85,109.0,0.12
2026-08-23 10:45:00+00:00,109.0,109.04,109.0,109.04,0.23
2026-08-23 10:46:00+00:00,109.04,109.04,109.04,109.04,0.0
2026-08-23 10:47:00+00:00,109.04,109.05,108.99,108.99,1.11
2026-08-23 10:48:00+00:00,108.99,108.99,108.92,108.92,0.61
2026-08-23 10:49:00+00:00,108.92,108.92,108.92,108.92,0.0
2026-08-23 10:50:00+00:00,108.92,108.93,108.92,108.93,0.03
2026-08-23 10:51:00+00:00,108.93,109.0,108.93,109.0,0.36
2026-08-23 10:52:00+00:00,109.0,109.0,109.0,109.0,0.0
2026-08-23 10:53:00+00:00,109.0,109.13,108.96,109.13,6.93
2026-08-23 10:54:00+00:00,109.13,109.13,109.08,109.08,0.21
2026-08-23 10:55:00+00:00,109.08,109.08,109.08,109.08,0.0
2026-08-23 10:56:00+00:00,109.08,109.08,109.0,109.04,0.07
2026-08-23 10:57:00+00:00,109.04,109.04,109.04,109.04,0.0
2026-08-23 10:58:00+00:00,109.04,109.12,109.04,109.1,27.12
2026-08-23 10:59:00+00:00,109.1,109.13,109.06,109.13,1.44
2026-08-23 11:00:00+00:00,109.13,109.25,109.13,109.2,1.98
2026-08-23 11:01:00+00:00,109.2,109.27,109.16,109.27,0.2
2026-08-23 11:02:00+00:00,109.27,109.34,109.16,109.34,1.13
2026-08-23 11:03:00+00:00,109.34,109.34,109.2,109.2,1.47
2026-08-23 11:04:00+00:00,109.2,109.2,109.16,109.16,0.06
2026-08-23 11:05:00+00:00,109.16,109.16,109.16,109.16,0.0
2026-08-23 11:06:00+00:00,109.16,109.21,109.16,109.21,0.06
2026-08-23 11:07:00+00:00,109.21,109.23,109.21,109.23,0.51
2026-08-23 11:08:00+00:00,109.23,109.29,109.23,109.26,2.23
2026-08-23 11:09:00+00:00,109.26,109.26,109.26,109.26,0.0
2026-08-23 11:10:00+00:00,109.26,109.47,109.26,109.47,1.27
2026-08-23 11:11:00+00:00,109.47,109.57,109.43,109.57,1.48
2026-08-23 11:12:00+00:00,109.57,109.57,109.48,109.48,0.09
2026-08-23 11:13:00+00:00,109.48,109.48,109.4,109.46,1.94
2026-08-23 11:14:00+00:00,109.46,109.48,109.43,109.48,0.08
2026-08-23 11:15:00+00:00,109.48,109.48,109.48,109.48,0.0
2026-08-23 11:16:00+00:00,109.48,109.52,109.48,109.52,0.06
2026-08-23 11:17:00+00:00,109.52,109.55,109.5,109.51,3.27
2026-08-23 11:18:00+00:00,109.51,109.51,109.45,109.45,0.82
2026-08-23 11:19:00+00:00,109.45,109.45,109.45,109.45,22.41
2026-08-23 11:20:00+00:00,109.45,109.72,109.45,109.72,8.07
2026-08-23 11:21:00+00:00,109.72,110.1,109.72,110.04,39.76
2026-08-23 11:22:00+00:00,110.04,110.12,109.96,110.12,0.68
2026-08-23 11:23:00+00:00,110.12,110.15,110.0,110.0,1.21
2026-08-23 11:24:00+00:00,110.0,110.14,110.0,110.08,0.96
