start,open,high,low,close,volume
2026-08-22 15:12:00+00:00,77002.0,77002.0,76960.1,76973.7,4.643
2026-08-22 15:13:00+00:00,76973.7,76982.5,76933.7,76937.9,14.742
2026-08-22 15:14:00+00:00,76937.9,76972.9,76937.9,76939.3,12.086
2026-08-22 15:15:00+00:00,76939.3,76946.1,76925.0,76946.1,24.347
2026-08-22 15:16:00+00:00,76946.1,76992.4,76946.1,76989.8,7.349
2026-08-22 15:17:00+00:00,76989.8,77013.4,76944.9,76983.2,15.623
2026-08-22 15:18:00+00:00,76983.2,76983.3,76939.8,76953.4,5.802
2026-08-22 15:19:00+00:00,76953.4,76960.8,76948.0,76951.3,8.549
2026-08-22 15:20:00+00:00,76951.3,76962.8,76935.0,76956.6,25.44
2026-08-22 15:21:00+00:00,76956.6,76980.0,76942.5,76979.9,11.563
2026-08-22 15:22:00+00:00,76979.9,76991.6,76884.1,76887.6,19.832
2026-08-22 15:23:00+00:00,76887.6,76980.0,76853.8,76979.9,33.743
2026-08-22 15:24:00+00:00,76979.9,77019.9,76979.9,76993.8,17.642
2026-08-22 15:25:00+00:00,76993.8,77001.9,76957.3,76999.9,6.411
2026-08-22 15:26:00+00:00,76999.9,77014.6,76960.6,77009.9,18.737
2026-08-22 15:27:00+00:00,77009.9,77009.9,76978.4,76990.3,10.541
2026-08-22 15:28:00+00:00,76990.3,77016.5,76990.3,77016.5,9.331
2026-08-22 15:29:00+00:00,77016.5,77016.5,76980.0,76983.9,14.967
2026-08-22 15:30:00+00:00,76983.9,77014.6,76981.3,76990.6,8.809
2026-08-22 15:31:00+00:00,76990.6,77016.5,76990.6,77016.5,3.48
2026-08-22 15:32:00+00:00,77016.5,77038.0,77006.9,77027.8,13.986
2026-08-22 15:33:00+00:00,77027.8,77100.0,77024.5,77099.9,31.24
2026-08-22 15:34:00+00:00,77099.9,77100.0,77051.4,77092.0,9.113
2026-08-22 15:35:00+00:00,77092.0,77099.9,77068.6,77071.6,11.646
2026-08-22 15:36:00+00:00,77071.6,77071.7,77009.3,77025.1,20.412
2026-08-22 15:37:00+00:00,77025.1,77070.4,77025.0,77061.5,10.816
2026-08-22 15:38:00+00:00,77061.5,77061.5,77019.0,77026.0,7.089
2026-08-22 15:39:00+00:00,77026.0,77056.5,77025.0,77056.5,3.272
2026-08-22 15:40:00+00:00,77056.5,77056.7,77003.3,77012.4,12.145
2026-08-22 15:41:00+00:00,77012.4,77052.5,77003.4,77032.0,11.164
2026-08-22 15:42:00+00:00,77032.0,77045.0,77029.7,77037.1,4.844
2026-08-22 15:43:00+00:00,77037.1,77043.3,77018.7,77034.9,7.34
2026-08-22 15:44:00+00:00,77034.9,77078.0,77034.9,77055.1,19.499
2026-08-22 15:45:00+00:00,77055.1,77092.3,77055.1,77092.2,9.384
2026-08-22 15:46:00+00:00,77092.2,77092.3,77063.7,77063.7,13.507
2026-08-22 15:47:00+00:00,77063.7,77063.7,77031.3,77034.3,5.964
2026-08-22 15:48:00+00:00,77034.3,77076.5,77034.2,77047.2,10.292
2026-08-22 15:49:00+00:00,77047.2,77047.2,76992.1,76992.2,31.951
2026-08-22 15:50:00+00:00,76992.2,77002.4,76984.7,76984.7,11.326
2026-08-22 15:51:00+00:00,76984.7,77004.5,76902.1,76954.3,39.587
2026-08-22 15:52:00+00:00,76954.3,76962.6,76932.8,76962.5,8.334
2026-08-22 15:53:00+00:00,76962.5,76975.6,76936.6,76962.2,29.919
2026-08-22 15:54:00+00:00,76962.2,76973.3,76958.9,76970.2,3.742
2026-08-22 15:55:00+00:00,76970.2,77010.4,76970.2,76993.9,11.152
2026-08-22 15:56:00+00:00,76993.9,76997.4,76962.8,76997.3,11.958
2026-08-22 15:57:00+00:00,76997.3,77010.4,76997.3,77007.1,5.228
2026-08-22 15:58:00+00:00,77007.1,77030.3,76991.8,76998.0,13.304
2026-08-22 15:59:00+00:00,76998.0,76998.9,76975.5,76980.4,5.056
2026-08-22 16:00:00+00:00,76980.4,77011.1,76980.3,76985.1,8.407
2026-08-22 16:01:00+00:00,76985.1,76992.8,76960.4,76965.2,11.903
2026-08-22 16:02:00+00:00,76965.2,77029.2,76964.6,77016.3,8.548
2026-08-22 16:03:00+00:00,77016.3,77029.2,76971.6,77027.3,17.517
2026-08-22 16:04:00+00:00,77027.3,77074.2,77027.2,77067.9,26.626
